esgType,Sector,industry,Company,locationName,locationGeneralType,locationType,countryName,latitude,longitude,NonGHGAirPollutants,GHGEmissions,SoilPollutants,SolidWaste,WaterPollutants,WaterUse,WaterQuality,waterStressScore,MarineEcosystemUse,FreshwaterEcosystemUse,ProductionProcess,landUsage,TotalSpeciesCount1km,located_within_KBA_or_Not,located_within_WPA_or_Not,area_KBA_1km,area_WPA_1km,distance_Kms_to_closest_KBA,distance_Kms_to_closest_WPA,AnnualHurricaneOccurance250Km,AnnualMaxStormSpeed250Km,AnnualLandslideOccurance25Km,RiverineInundation2030RCP45ReturnPeriod100,RiverineInundation2050RCP45ReturnPeriod100,RiverineInundation2080RCP45ReturnPeriod100,RiverineInundation2030RCP85ReturnPeriod100,RiverineInundation2050RCP85ReturnPeriod100,RiverineInundation2080RCP85ReturnPeriod100,CoastalInundation2030RCP45ReturnPeriod100Percentile95,CoastalInundation2030RCP85ReturnPeriod100Percentile95,CoastalInundation2050RCP45ReturnPeriod100Percentile95,CoastalInundation2050RCP85ReturnPeriod100Percentile95,CoastalInundation2080RCP45ReturnPeriod100Percentile95,CoastalInundation2080RCP85ReturnPeriod100Percentile95,heatwaveRiskScore_2025_RCP45,heatwaveRiskScore_2025_RCP85,heatwaveRiskScore_2050_RCP45,heatwaveRiskScore_2050_RCP85,heatwaveRiskScore_2075_RCP45,heatwaveRiskScore_2075_RCP85,heatwaveRiskScore_2100_RCP45,heatwaveRiskScore_2100_RCP85,coldwaveRiskScore_2025_RCP45,coldwaveRiskScore_2025_RCP85,coldwaveRiskScore_2050_RCP45,coldwaveRiskScore_2050_RCP85,coldwaveRiskScore_2075_RCP45,coldwaveRiskScore_2075_RCP85,coldwaveRiskScore_2100_RCP45,coldwaveRiskScore_2100_RCP85,annualAccumilatedRainfall2030RCP45,annualAccumilatedRainfall2030RCP85,annualAccumilatedRainfall2050RCP45,annualAccumilatedRainfall2050RCP85,annualAccumilatedRainfall2080RCP45,annualAccumilatedRainfall2080RCP85,Year,ChlorophyllPercentage_100m,ChlorophyllPercentage_1000m
ESG_195178,Industrials,Road & Rail,Alstom SA,Alstom Magdalena Del Mar Office,Office,Office,Peru,-12.0952236,-77.0599448,M,,H,M,H,H,,91.67591335,,,Infrastructure holdings,0.008037658,276,0,0,0,0,13.16,9.988,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.75,5.42,2.75,2.75,4.75,5.5,2023,0,0.08
ESG_195184,Industrials,Road & Rail,Alstom SA,Alstom Sao Paulo Office,Office,Office,Brazil,-23.5121125,-46.6961579,H,H,H,H,H,H,,1.097797685,,,Airport services,0.025331725,1186,0,0,0,0,6.634,3.13,,,,1.128,1.346,1.434,1.23,1.63,1.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101.75,98.42,96.92,104.17,90.75,2023,0,2.87
ESG_195193,Industrials,Road & Rail,Alstom SA,Alstom Taubate Sao Paulo Plant,Plant,Rolling Stock Manufacturing Plant,Brazil,-23.012251,-45.6011906,H,H,,L,H,VH,,6.650976279,,,Glass making,0.169704184,1107,0,0,0,0,24.226,7.317,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.17,95.42,89.92,92,97.33,85.58,2023,0.48,0.39
ESG_195230,Industrials,Road & Rail,Alstom SA,Alstom Argentina Piso Office,Office,Office,Argentina,-34.5973149,-58.3722695,M,,H,M,H,H,,60.14689877,,,Infrastructure holdings,0.007775598,810,0,0,0.141,0.06,0.571,0.826,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5,84.42,88.17,90,88.67,92.08,2023,0,14.16
ESG_195243,Industrials,Road & Rail,Alstom SA,Alstom Buenos Aires Plant,Plant,Rolling Stock Manufacturing Plant,Argentina,-34.94506485,-57.97816178,H,H,,L,H,VH,,71.64344885,,,Glass making,0.400822113,433,0,0,0,0,3.693,13.379,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,80.25,78.92,82.83,84.83,82.67,86.5,2023,0.06,0.18
ESG_195248,Industrials,Road & Rail,Alstom SA,Alstom Las Condes Metropolitana Office,Office,Office,Chile,-33.4198834,-70.5982679,H,H,H,H,H,H,,82.63694728,,,Airport services,0.012012598,200,0,0,0,0,15.22,15.22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,18.58,21,15.42,17,11.75,2023,0.43,0.56
ESG_195250,Industrials,Road & Rail,Alstom SA,Alstom Limache Valparaiso Service Center,Service Center,Rolling Stock Service Center,Chile,-32.98355457,-71.27780872,M,,H,M,H,H,,65.06236368,,,Infrastructure holdings,0.043045281,229,0,1,0,3.143,12.094,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,22,25,19.33,20.17,16.17,2023,4.7,0.21
ESG_195270,Industrials,Road & Rail,Alstom SA,Alstom Ballarat Central Plant,Plant,Rolling Stock Manufacturing Plant,Australia,-37.5458541,143.8517395,H,H,,L,H,VH,,20.7858703,,,Glass making,0.125091876,478,0,0,0,0,28.942,1.933,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.58,62.17,62.58,61.83,62.5,56.5,2023,1.71,6.46
ESG_195276,Industrials,Road & Rail,Alstom SA,Alstom Milton Brisbane Office,Office,Office,Australia,-27.4699986,153.0087472,H,H,L,,L,,,69.53467182,,,Railway transportation,0.003539128,949,0,0,0,0,8.291,5.262,,,,0.194,0.192,0.17,0.222,0.198,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,78.58,80.83,74.42,81.75,70.5,2023,14.91,14.04
ESG_195280,Industrials,Road & Rail,Alstom SA,Alstom Melbourne Queen St Office,Office,Office,Australia,-37.8174396,144.9621382,H,H,L,,L,,,83.53824616,,,Railway transportation,0.001802037,556,0,0,0,0,8.719,8.702,,,,0.728,0.702,0.696,0.708,0.83,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.92,50.42,50.83,49.42,50.08,44.42,2023,3.47,4.86
ESG_195288,Industrials,Road & Rail,Alstom SA,Alstom Transport Perth Georges Terrace Office,Office,Office,Australia,-31.9534307,115.8536102,H,H,L,,L,,,15.79592144,,,Railway transportation,0.003887353,566,1,0,3.116,0.337,0,0.587,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,58.17,59.67,56.67,54.58,56.08,50.17,2023,18.07,16.59
ESG_195290,Industrials,Road & Rail,Alstom SA,Alstom North Ryde Office,Office,Office,Australia,-33.7838156,151.1234394,H,H,L,,L,,,86.1561341,,,Railway transportation,0.020099427,808,0,0,0,0.003,28.14,0.943,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,94.83,93.83,92.83,88.25,92.58,84.42,2023,2.89,1.65
ESG_195297,Industrials,Road & Rail,Alstom SA,Alstom Dandenong South Plant,Plant,Rolling Stock Manufacturing Plant,Australia,-38.0026667,145.2197928,H,H,,L,H,VH,,66.5844579,,,Glass making,0.267301832,530,0,0,0,0,5.376,5.905,,,,0.728,0.702,0.696,0.708,0.83,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.67,58,58.5,56.92,57.92,52.42,2023,3.62,6.68
ESG_195309,Industrials,Road & Rail,Alstom SA,Alstom Southport Service Center,Service Center,Rolling Stock Service Center,Australia,-27.9677554,153.3919038,M,,H,M,H,H,,8.784021559,,,Infrastructure holdings,0.08151468,760,0,0,0,0,2.26,4.854,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.67,107.5,110.5,103.42,110.58,98.92,2023,2,1.18
ESG_195314,Industrials,Road & Rail,Alstom SA,Alstom Wulkuraka Service Center,Service Center,Rolling Stock Service Center,Australia,-27.6128967,152.7268419,M,,H,M,H,H,,47.91576141,,,Infrastructure holdings,0.161268223,789,0,0,0,0,14.599,2.289,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68.75,60.25,62.58,56.42,63.67,52.83,2023,0,0.67
ESG_195320,Industrials,Road & Rail,Alstom SA,Alstom Seaford Meadows Service Center,Service Center,Rolling Stock Service Center,Australia,-35.17406828,138.4900327,M,,H,M,H,H,,88.33761907,,,Infrastructure holdings,0.110447281,467,0,0,0,0.85,34.441,0.023,,,,0.102,0.084,0.102,0.104,0.094,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,43.42,44.92,42.25,43.67,39.58,2023,1.06,2.05
ESG_195327,Industrials,Road & Rail,Alstom SA,Alstom Ballarat East Depot Service Center,Service Center,Rolling Stock Service Center,Australia,-37.55969992,143.8701688,M,,H,M,H,H,,21.04006483,,,Infrastructure holdings,0.064856099,476,0,0,0,0,30.895,1.643,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.58,62.17,62.58,61.83,62.5,56.5,2023,2.01,2.19
ESG_195331,Industrials,Road & Rail,Alstom SA,Alstom West Melbourne Service Center,Service Center,Rolling Stock Service Center,Australia,-37.8119642,144.9476293,M,,H,M,H,H,,84.60456314,,,Infrastructure holdings,0.077921122,1065,0,0,0,0,8.172,8.157,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.92,50.42,50.83,49.42,50.08,44.42,2023,1.85,6.36
ESG_195340,Industrials,Road & Rail,Alstom SA,Alstom Maryborough Office,Office,Office,Australia,-25.5415853,152.7055192,H,H,L,,L,,,8.767068429,,,Railway transportation,0.014815352,716,0,1,0,3.143,12.31,0,,,,0.19,0.182,0.162,0.174,0.154,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,89.17,81.83,84.33,79.25,84.33,73.17,2023,2.47,7.63
ESG_195362,Industrials,Road & Rail,Alstom SA,Alstom Dry Creek Railcar Depot Service Center,Service Center,Rolling Stock Service Center,Australia,-34.83149078,138.5890247,,H,H,M,H,,L,64.47602465,VH,VH,Marine ports and services,0.091492978,487,0,0,0,0,6.716,3.345,,,,1.038,0.866,1.05,1.06,0.968,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.71,37.96,39.04,36.83,38.08,34.08,2023,0,2.96
ESG_195367,Industrials,Road & Rail,Alstom SA,Alstom Vienna Austria Plant,Plant,Rolling Stock Manufacturing Plant,Austria,48.2654632,16.4720687,H,H,,L,H,VH,,0.016050697,,,Glass making,0.087467042,926,0,0,0,0,7.297,0.983,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.75,51.33,52.5,49.92,49.92,48.33,2023,0.89,2.25
ESG_195370,Industrials,Road & Rail,Alstom SA,Alstom Baku Azerbaijan Office,Office,Office,Azerbaijan,40.3756655,49.8377468,H,H,L,,L,,,95.3370446,,,Railway transportation,0.0066062,447,0,0,0,0,7.849,45.484,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,10,8,15,8,21,0,0,0,0,0,0,0,0,20.75,16.75,20.08,17.92,19.75,17,2023,1.01,7.11
ESG_195375,Industrials,Road & Rail,Alstom SA,Alstom Belgium Charleroi Plant,Plant,Rolling Stock Manufacturing Plant,Belgium,50.4042404,4.4485784,H,H,,L,H,VH,,30.7836092,,,Glass making,0.043242479,686,0,0,0,0,20.06,4.229,,,,0.464,0.46,0.512,0.438,0.436,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67,80,80.33,76.17,78.17,78.33,2023,1.75,0.51
ESG_195376,Industrials,Road & Rail,Alstom SA,Alstom Brugge Belgium Plant,Plant,Rolling Stock Manufacturing Plant,Belgium,51.1904822,3.2277342,H,H,,L,H,VH,,29.03903604,,,Glass making,0.348269328,716,0,0,0,0.136,4.279,0.406,,,,0.032,0.03,0.032,0.028,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.92,66.92,66.67,64.83,64.67,65.92,2023,0.82,1.25
ESG_195378,Industrials,Road & Rail,Alstom SA,Alstom Saint Gilles Belgium Office,Office,Office,Belgium,50.8349331,4.3377073,H,H,L,,L,,,43.18921182,,,Railway transportation,0.025247825,714,0,0,0,0,18.003,3.135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.83,70.92,71.17,67.67,69,70.17,2023,0,0.92
ESG_195381,Industrials,Road & Rail,Alstom SA,Alstom Fleurus Service Center,Service Center,Rolling Stock Service Center,Belgium,50.45907969,4.53839873,M,,H,M,H,H,,29.78466003,,,Infrastructure holdings,0.090455044,683,0,0,0,0,27.413,3.863,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.17,78.17,78.75,74.5,76.5,77,2023,0,0.11
ESG_195386,Industrials,Road & Rail,Alstom SA,Alstom Czech Ceska Lipa Plant,Plant,Rolling Stock Manufacturing Plant,Czechia,50.6733414,14.5267005,H,H,,L,H,VH,,1.344498625,,,Glass making,0.498690516,827,0,0,0,0.025,4.263,0.789,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,48.67,49,48.83,50.92,47.75,2023,0.59,1.03
ESG_195390,Industrials,Road & Rail,Alstom SA,Alstom Kobenhavn Sales Office,Office,Office,Denmark,55.6997738,12.5930373,M,,H,M,H,H,,11.27305295,,,Infrastructure holdings,0.030318573,703,0,0,0,0.081,6.91,0.55,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.25,59.92,60,61.25,61.5,66.33,2023,6.27,29.47
ESG_195445,Industrials,Road & Rail,Alstom SA,Alstom Hvidovre Danmark Service Center,Service Center,Rolling Stock Service Center,Denmark,55.6136855,12.4858182,M,,H,M,H,H,,7.777444241,,,Infrastructure holdings,0.076517487,684,0,0,0.249,0.534,0.726,0.144,,,,0.04,0.048,0.048,0.048,0.048,0.068,0,0,0,0,0.72,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58,58.5,58.33,59.42,59.83,64.67,2023,0,11.19
ESG_195454,Industrials,Road & Rail,Alstom SA,Alstom Szolnok Hungary Service Center,Service Center,Rolling Stock Service Center,Hungary,47.18494208,20.1681668,M,,H,M,H,H,,0.29337401,,,Infrastructure holdings,0.121511076,766,0,0,0,0,6.273,2.275,,,,0.054,0.06,0.066,0.056,0.054,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.79,44.96,43.42,43.17,41.5,37.46,2023,0.24,0.37
ESG_195463,Industrials,Road & Rail,Alstom SA,Alstom Helsinki Finland Sales Office,Office,Office,Finland,60.2226872,24.8712926,M,,H,M,H,H,,16.43561533,,,Infrastructure holdings,0.047359575,570,0,0,0,0,2.282,2.688,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,2,1,1,62.92,60.67,62.5,63.08,63.67,67.17,2023,3.2,1.31
ESG_195485,Industrials,Road & Rail,Alstom SA,Alstom Saint Ouen Office,Office,Office,France,48.9135769,2.3316949,H,H,L,,L,,,7.353061055,,,Railway transportation,0.037124924,744,0,0,0,0,23.402,3.608,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53,56,54.08,51.5,54.67,50.25,2023,0.51,5.56
ESG_195491,Industrials,Road & Rail,Alstom SA,Alstom Aix En Batiment Office,Office,Office,France,43.48289162,5.362630701,H,H,L,,L,,,35.09908996,,,Railway transportation,0.010406586,872,0,0,0,0,2.967,3.082,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.83,43.08,43.42,40.5,44.75,37.25,2023,0,0.11
ESG_195496,Industrials,Road & Rail,Alstom SA,Alstom Transport Belfort France Plant,Plant,Rolling Stock Manufacturing Plant,France,47.6481819,6.8435378,H,H,,L,H,VH,,3.258952802,,,Glass making,0.128925611,851,0,0,0,0,8.315,2.615,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.25,82.33,81.83,77.17,82.92,76.5,2023,0.14,0.73
ESG_195498,Industrials,Road & Rail,Alstom SA,Alstom Aytre France Plant,Plant,Rolling Stock Manufacturing Plant,France,46.13725359,-1.123105965,H,H,,L,H,VH,,31.81849541,,,Glass making,0.514361519,770,0,0,0,0,3.516,1.331,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.67,65.25,60.92,60.25,63.75,54.33,2023,7.59,0.98
ESG_195506,Industrials,Road & Rail,Alstom SA,Alstom Le Creusot Plant,Plant,Rolling Stock Manufacturing Plant,France,46.7976188,4.4370875,H,H,,L,H,VH,,1.902852819,,,Glass making,0.490564353,800,0,0,0,0,22.83,11.046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.75,68.25,66.25,62.75,68.92,59.83,2023,1.1,0.79
ESG_195523,Industrials,Road & Rail,Alstom SA,Alstom Ornans Plant,Plant,Rolling Stock Manufacturing Plant,France,47.1060119,6.13792,H,H,,L,H,VH,,7.635285086,,,Glass making,0.088400864,865,0,1,0,3.143,23.035,0,,,,0.084,0.076,0.18,0.122,0.076,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.75,90.5,90.08,85.08,91.67,83.33,2023,2.11,0.28
ESG_195527,Industrials,Road & Rail,Alstom SA,Alstom Petit Quevilly France Plant,Plant,Rolling Stock Manufacturing Plant,France,49.4251562,1.047379172,H,H,,L,H,VH,,7.822844226,,,Glass making,0.124141413,710,0,0,0,0,16.984,1.38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.58,60.5,58.08,56.67,58.92,55.08,2023,0,0.62
ESG_195532,Industrials,Road & Rail,Alstom SA,Alstom Semeac France Plant,Plant,Rolling Stock Manufacturing Plant,France,43.2196271,0.0965274,H,H,,L,H,VH,,7.449112597,,,Glass making,0.324445674,781,0,0,0,0.092,27.017,0.231,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,59.92,61.58,59.58,56,58.92,50,2023,0.35,0.77
ESG_195535,Industrials,Road & Rail,Alstom SA,Alstom Petite Foret France Plant,Plant,Rolling Stock Manufacturing Plant,France,50.3857243,3.4755273,H,H,,L,H,VH,,36.45206752,,,Glass making,0.740598095,705,0,0,0,1.848,2.106,0.052,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.92,63.33,63.25,60.17,61.25,61.17,2023,0.41,0.13
ESG_195542,Industrials,Road & Rail,Alstom SA,Alstom Transport Villeurbanne Office,Office,Office,France,45.758001,4.916959,H,H,L,,L,,,1.916526135,,,Railway transportation,0.032222019,854,0,0,0,0,11.044,3.64,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,61.58,64.67,61.29,59.12,64.58,55.33,2023,0.27,3.3
ESG_195545,Industrials,Road & Rail,Alstom SA,Alstom Vitrolles Office,Office,Office,France,43.4423744,5.2336095,H,H,L,,L,,,32.57096648,,,Railway transportation,0.021685819,877,0,0,0,0,2.099,1.981,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,41.42,39.75,40.25,37.33,41.5,34.83,2023,0,4.49
ESG_195549,Industrials,Road & Rail,Alstom SA,Alstom Crespin Ateliers Plant,Plant,Rolling Stock Manufacturing Plant,France,50.4051977,3.6549043,H,H,,L,H,VH,,42.0397331,,,Glass making,0.813420466,734,0,1,0,3.143,3.178,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.67,65.92,66,62.75,63.83,64,2023,0.16,0.04
ESG_195554,Industrials,Road & Rail,Alstom SA,Alstom Electrical Development Blagnac Center,Research Institute,Research Institute,France,43.6542223,1.3677169,M,,H,M,H,H,,14.58632575,,,Infrastructure holdings,0.051584992,739,0,0,0,0,1.66,1.815,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,49.67,52.58,48.67,46.58,48.75,39.75,2023,0,0.67
ESG_195557,Industrials,Road & Rail,Alstom SA,Alstom Flertex Gennevilliers Plant,Plant,Rolling Stock Manufacturing Plant,France,48.9284835,2.2954882,H,H,,L,H,VH,,6.364524287,,,Glass making,0.15618239,742,0,0,0,0,22.934,2.417,,,,0.56,0.558,0.572,0.496,0.51,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.83,55.58,53.92,51.42,54.42,50.17,2023,0.39,0.28
ESG_195560,Industrials,Road & Rail,Alstom SA,Alstom Saint Denis Les Sens Plant,Plant,Rolling Stock Components Manufacturing Plant,France,48.2141571,3.2711689,H,H,L,,L,,,17.18719085,M,,Distribution,0.081500824,762,0,0,0,0.144,9.478,0.568,,,,0.41,0.402,0.45,0.408,0.398,0.464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.17,55.58,54.08,50.92,54.92,49.33,2023,11.59,5.57
ESG_195564,Industrials,Road & Rail,Alstom SA,Alstom Transport Berlin Office,Office,Office,Germany,52.5120268,13.3196192,H,H,L,,L,,,32.94478582,,,Railway transportation,0.020335843,762,0,0,0,0,14.856,3.366,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.83,51.83,52.25,52.08,54.5,54.75,2023,0.32,0.79
ESG_195571,Industrials,Road & Rail,Alstom SA,Alstom Bautzen Germany Plant,Plant,Rolling Stock Components Manufacturing Plant,Germany,51.1685705,14.4123687,H,H,,L,H,VH,,3.72274037,,,Glass making,0.630180723,812,0,0,0,0.569,9.327,0.221,,,,0.81,0.858,0.936,0.87,0.902,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.79,54.71,54.79,54.83,57.42,54.25,2023,0.83,0.44
ESG_195576,Industrials,Road & Rail,Alstom SA,Alstom Transport Braunschweig Plant,Plant,Rolling Stock Components Manufacturing Plant,Germany,52.2449457,10.548541,H,H,,L,H,VH,,10.21405683,,,Glass making,0.363169426,782,0,0,0,0,2.727,1.474,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.08,56.83,57.17,55.67,58.33,59.5,2023,3.61,0.53
ESG_195578,Industrials,Road & Rail,Alstom SA,Alstom Braunschweig Engineering Office,Office,Office,Germany,52.255726,10.513759,M,,H,M,H,H,,10.77319112,,,Infrastructure holdings,0.033292125,777,0,0,0,0,3.948,1.517,,,,0.232,0.208,0.234,0.23,0.248,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.33,57.25,57.5,56,58.5,59.83,2023,9.38,0.63
ESG_195583,Industrials,Road & Rail,Alstom SA,Alstom Gorlitz Germany Plant,Plant,Rolling Stock Manufacturing Plant,Germany,51.1571597,14.9675458,H,H,,L,H,VH,,10.1834138,,,Glass making,0.687416926,844,0,0,0,0,13.813,1.581,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,55.58,55.42,55.83,57.75,55.33,2023,0.33,0.18
ESG_195590,Industrials,Road & Rail,Alstom SA,Alstom Hennigsdorf Endmontage Plant,Plant,Rolling Stock Manufacturing Plant,Germany,52.62709101,13.21337439,H,H,,L,H,VH,,27.09138773,,,Glass making,0.892042404,768,0,0,0,0.58,13.988,0.306,,,,0.194,0.194,0.202,0.208,0.216,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.83,51.83,52.25,52.08,54.42,54.75,2023,1.05,5.24
ESG_195592,Industrials,Road & Rail,Alstom SA,Alstom Kassel Plant,Plant,Rolling Stock Manufacturing Plant,Germany,51.33686,9.48186,H,H,,L,H,VH,,10.76934853,,,Glass making,0.352324162,780,0,0,0,0.198,16.642,0.417,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42,64.33,64.75,62.33,64.58,65.92,2023,0.69,0.37
ESG_195595,Industrials,Road & Rail,Alstom SA,Alstom Mannheim Plant,Plant,Rolling Stock Components Manufacturing Plant,Germany,49.4983249,8.5067824,H,H,,L,H,VH,,0.254016685,,,Glass making,0.098237339,866,0,0,0,0.262,4.332,0.375,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.25,60.33,60.96,56.71,61.71,59.21,2023,0.28,0.59
ESG_195601,Industrials,Road & Rail,Alstom SA,Alstom Transport Salzgitter Plant,Plant,Rolling Stock Manufacturing Plant,Germany,52.1382013,10.4111089,H,H,,L,H,VH,,15.11564473,,,Glass making,1.399956014,782,0,0,0,0,1.919,1.919,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.42,59.17,59.46,57.67,60.42,61.58,2023,0.24,0.29
ESG_195602,Industrials,Road & Rail,Alstom SA,Alstom Netphen Plant,Plant,Rolling Stock Components Manufacturing Plant,Germany,50.9136475,8.046434,H,H,,L,H,VH,,1.776263019,,,Glass making,0.215471995,768,0,0,0,1.513,10.109,0.056,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.25,76.83,77.75,74.17,76.08,78,2023,0.1,0.1
ESG_195605,Industrials,Road & Rail,Alstom SA,Alstom Waibstadt Service Center,Service Center,Rolling Stock Service Center,Germany,49.3082805,8.9484291,M,,H,M,H,H,,2.745760164,,,Infrastructure holdings,0.013323661,835,0,0,0,0.174,11.94,0.559,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.25,63.42,63.58,60.17,65,61.67,2023,0,0
ESG_195617,Industrials,Road & Rail,Alstom SA,Alstom Budapest Sales Office,Office,Office,Hungary,47.5384179,19.0687699,M,,H,M,H,H,,1.084068981,,,Infrastructure holdings,0.020806705,855,0,0,0,0,26.095,2.197,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.92,47.83,47.67,46.08,44.42,41.92,2023,0,14.4
